adult,genre_ids,id,original_language,popularity,release_date,title,video,vote_average,vote_count
FALSE,"[878, 53, 18]",49047,en,80.699,03-10-2013,Gravity,FALSE,7.163,14585
FALSE,"[18, 10749]",453,en,80.69,14-12-2001,A Beautiful Mind,FALSE,7.9,9602
FALSE,"[10751, 14, 12, 28]",420809,en,80.563,16-10-2019,Maleficent: Mistress of Evil,FALSE,7.322,5761
FALSE,"[12, 28, 14]",166426,en,80.408,23-05-2017,Pirates of the Caribbean: Dead Men Tell No Tales,FALSE,6.647,11299
FALSE,"[35, 53, 18]",496243,ko,80.329,30-05-2019,Parasite,FALSE,8.514,16783
FALSE,"[35, 12, 878]",550988,en,80.028,11-08-2021,Free Guy,FALSE,7.5,7838
FALSE,"[28, 12, 878]",497698,en,79.599,07-07-2021,Black Widow,FALSE,7.289,9463
FALSE,[99],899082,en,79.546,01-01-2022,Harry Potter 20th Anniversary: Return to Hogwarts,FALSE,7.305,3119
FALSE,"[10749, 18]",71325,sv,79.503,29-07-2011,With Every Heartbeat,FALSE,7.1,310
FALSE,"[28, 80]",891699,en,79.209,30-11-2023,Silent Night,FALSE,6.589,45
FALSE,"[878, 28, 12]",524434,en,78.979,03-11-2021,Eternals,FALSE,6.913,7656
FALSE,"[18, 28, 36]",359724,en,78.884,13-11-2019,Ford v Ferrari,FALSE,8.012,7119
FALSE,[35],864168,en,78.879,22-06-2023,Joy Ride,FALSE,6.686,204
FALSE,"[80, 53, 18]",475557,en,78.671,01-10-2019,Joker,FALSE,8.165,23773
FALSE,"[16, 10751, 14, 12, 35, 10749]",11970,en,78.643,20-06-1997,Hercules,FALSE,7.501,6912
FALSE,"[28, 35, 878]",257344,en,78.59,16-07-2015,Pixels,FALSE,5.7,7148
FALSE,"[35, 10749]",50124,it,78.523,01-06-1998,Frivolous Lola,FALSE,4.992,192
FALSE,"[10749, 35]",264859,de,78.444,22-07-1983,Six Swedish Girls in Alps,FALSE,6.647,51
FALSE,"[53, 80]",978870,it,78.434,09-03-2023,Last Night of Amore,FALSE,7.2,318
FALSE,"[35, 80]",12153,en,78.426,23-06-2004,White Chicks,FALSE,6.9,3565
FALSE,"[53, 80]",978870,it,109.683,09-03-2023,Last Night of Amore,FALSE,7.2,318
FALSE,"[35, 80]",12153,en,93.015,23-06-2004,White Chicks,FALSE,6.9,3565
FALSE,"[14, 28, 12]",559,en,86.259,01-05-2007,Spider-Man 3,FALSE,6.4,13280
FALSE,"[16, 14, 28, 12]",812225,ja,69.11,16-06-2023,Black Clover: Sword of the Wizard King,FALSE,8.163,221
FALSE,"[28, 12, 878]",68721,en,90.744,18-04-2013,Iron Man 3,FALSE,6.928,21260
FALSE,"[28, 53, 80]",345887,en,85.347,19-07-2018,The Equalizer 2,FALSE,6.737,4853
FALSE,"[27, 53, 9648]",532408,en,101.156,31-05-2023,The Boogeyman,FALSE,6.564,651
FALSE,"[28, 53]",343611,en,79.199,19-10-2016,Jack Reacher: Never Go Back,FALSE,5.959,4549
FALSE,[37],429,it,79.042,23-12-1966,"The Good, the Bad and the Ugly",FALSE,8.471,7936
FALSE,"[28, 18]",997391,ml,94.371,25-08-2023,RDX: Robert Dony Xavier,FALSE,7,26
FALSE,"[14, 28, 12]",736526,no,84.904,01-12-2022,Troll,FALSE,6.676,1539
FALSE,"[28, 53]",1156255,en,96.619,18-08-2023,The Engineer,FALSE,6.6,45
FALSE,"[18, 35]",804095,en,62.653,11-11-2022,The Fabelmans,FALSE,7.71,1897
FALSE,"[28, 878, 27]",345940,en,92.613,09-08-2018,The Meg,FALSE,6.255,7176
FALSE,[18],107406,it,63.438,14-02-1980,Oscenità,FALSE,7.3,28
FALSE,"[27, 53]",381288,en,83.395,19-01-2017,Split,FALSE,7.339,16482
FALSE,"[28, 53]",545609,en,64.2,24-04-2020,Extraction,FALSE,7.349,5628
FALSE,"[878, 28]",335983,en,107.642,28-09-2018,Venom,FALSE,6.827,14912
FALSE,"[10751, 12, 16, 35, 14]",301528,en,94.489,19-06-2019,Toy Story 4,FALSE,7.513,9198
FALSE,"[10749, 18]",11036,en,83.579,25-06-2004,The Notebook,FALSE,7.885,10774
FALSE,"[28, 12, 14]",451048,en,66.233,28-07-2021,Jungle Cruise,FALSE,7.409,5279
FALSE,"[35, 10749, 18]",508,en,79.209,07-09-2003,Love Actually,FALSE,7.113,6171
FALSE,"[14, 878, 10749]",1023845,de,93.793,06-11-2023,Silver and the Book of Dreams,FALSE,6.359,39
FALSE,"[18, 35]",77338,fr,106.492,02-11-2011,The Intouchables,FALSE,8.279,16334
FALSE,[35],38365,en,79.741,24-06-2010,Grown Ups,FALSE,6.365,5659
FALSE,"[12, 28, 878]",333339,en,79.136,28-03-2018,Ready Player One,FALSE,7.602,14616
FALSE,"[10749, 18]",61979,es,80.93,03-12-2010,Three Steps Above Heaven,FALSE,7.747,2828
FALSE,"[10749, 10751, 16, 14]",10020,en,91.415,22-10-1991,Beauty and the Beast,FALSE,7.732,9377
FALSE,"[28, 16, 14]",820232,ja,93.465,29-03-2019,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,FALSE,7.868,174
FALSE,"[18, 10752]",49046,de,76.646,07-10-2022,All Quiet on the Western Front,FALSE,7.735,3302
FALSE,"[16, 14, 18, 10751]",555604,en,81.297,09-11-2022,Guillermo del Toro's Pinocchio,FALSE,8.165,2565
FALSE,"[28, 10752, 36, 18]",139862,de,86.497,01-11-2012,Rommel,FALSE,6.2,60
FALSE,"[28, 35]",228967,en,69.083,25-12-2014,The Interview,FALSE,6.189,5436
FALSE,"[16, 28, 12, 80, 35, 10751]",629542,en,78.818,17-03-2022,The Bad Guys,FALSE,7.598,1751
FALSE,"[27, 878]",674564,en,94.515,23-04-2021,The Deep Ones,FALSE,4.2,27
FALSE,"[12, 28]",87,en,67.435,23-05-1984,Indiana Jones and the Temple of Doom,FALSE,7.296,8644
FALSE,"[28, 80, 18]",111,en,77.335,09-12-1983,Scarface,FALSE,8.168,10966
FALSE,"[16, 10751, 35]",10193,en,98.878,16-06-2010,Toy Story 3,FALSE,7.792,13928
FALSE,"[12, 10751, 14]",2454,en,64.626,15-05-2008,The Chronicles of Narnia: Prince Caspian,FALSE,6.6,6001
FALSE,"[878, 53, 27]",629227,en,91.642,02-07-2021,Let Us In,FALSE,5.5,15
FALSE,"[878, 53, 27]",629227,en,91.642,02-07-2021,Let Us In,FALSE,5.5,15
FALSE,"[878, 28, 53]",929,en,69.859,20-05-1998,Godzilla,FALSE,5.6,3597
FALSE,"[27, 9648, 53]",646385,en,86.044,12-01-2022,Scream,FALSE,6.7,2903
FALSE,"[28, 18, 36]",724495,en,93.799,16-09-2022,The Woman King,FALSE,7.712,1798
FALSE,"[27, 878, 28]",460458,en,78.628,24-11-2021,Resident Evil: Welcome to Raccoon City,FALSE,6.013,2223
FALSE,"[10751, 14, 10749]",321612,en,81.976,16-03-2017,Beauty and the Beast,FALSE,6.968,14967
FALSE,"[35, 12, 10751, 14]",527435,en,77.773,22-11-2018,The Christmas Chronicles,FALSE,7.166,1998
FALSE,"[12, 35, 878]",105,en,91.263,03-07-1985,Back to the Future,FALSE,8.314,18725
FALSE,"[10749, 18]",1033051,ja,85.593,02-02-2019,Revenge Porn: PAIN OF LOVE,FALSE,4,1
FALSE,"[18, 53, 80]",146233,en,72.101,19-09-2013,Prisoners,FALSE,8.1,10916
FALSE,"[35, 10749]",549053,en,76.686,07-11-2019,Last Christmas,FALSE,7.241,2200
FALSE,"[10751, 35, 14]",668482,en,73.767,25-11-2022,Roald Dahl's Matilda the Musical,FALSE,6.757,649
FALSE,[27],13207,en,54.213,11-02-2009,Friday the 13th,FALSE,5.755,2413
FALSE,"[878, 12, 28]",283995,en,87.318,19-04-2017,Guardians of the Galaxy Vol. 2,FALSE,7.621,20570
FALSE,"[18, 36, 10752]",424,en,80.554,15-12-1993,Schindler's List,FALSE,8.573,14886
FALSE,"[28, 12, 14]",639933,en,82.223,07-04-2022,The Northman,FALSE,7.086,3753
FALSE,"[35, 10749]",1034940,fr,73.355,17-11-2023,All-Time High,FALSE,5.702,52
FALSE,"[28, 12]",568620,en,77.478,22-07-2021,Snake Eyes: G.I. Joe Origins,FALSE,6.5,1419
FALSE,"[27, 35, 53]",1161048,sv,96.394,13-10-2023,The Conference,FALSE,5.363,216
FALSE,"[53, 12, 28]",27578,en,68.694,03-08-2010,The Expendables,FALSE,6.238,7343
FALSE,"[9648, 53, 28]",1172009,en,86.018,22-09-2023,The Black Book,FALSE,6.758,62
FALSE,"[878, 14, 28]",76757,en,74.09,04-02-2015,Jupiter Ascending,FALSE,5.441,6436
FALSE,"[16, 35, 10751, 27]",1150394,es,75.29,14-07-2023,The Legend of the Spirits,FALSE,8.4,197
FALSE,[18],458220,en,71.381,28-01-2021,Palmer,FALSE,8.159,1361
FALSE,"[28, 53, 878]",218,en,72.211,26-10-1984,The Terminator,FALSE,7.649,12066
FALSE,"[14, 35, 12]",425909,en,65.53,11-11-2021,Ghostbusters: Afterlife,FALSE,7.433,4029
FALSE,[35],225886,en,72.294,17-07-2014,Sex Tape,FALSE,5.412,3906
FALSE,"[16, 35, 10751, 12]",8355,en,89.286,26-06-2009,Ice Age: Dawn of the Dinosaurs,FALSE,6.739,7789
FALSE,"[28, 53, 878]",577922,en,84.098,22-08-2020,Tenet,FALSE,7.188,8920
FALSE,"[28, 80, 53]",337339,en,86.068,12-04-2017,The Fate of the Furious,FALSE,6.884,9816
FALSE,"[878, 28, 53, 12]",294254,en,77.53,09-09-2015,Maze Runner: The Scorch Trials,FALSE,6.725,9777
FALSE,"[53, 18]",925714,fr,75.335,01-03-2023,La Syndicaliste,FALSE,7.2,80
FALSE,"[16, 10751, 12, 35, 14]",508965,en,81.246,08-11-2019,Klaus,FALSE,8.248,3634
FALSE,"[16, 28, 14]",20982,ja,67.217,04-08-2007,Naruto Shippuden the Movie,FALSE,7.424,801
FALSE,"[10751, 12, 16, 18]",37135,en,91.313,18-06-1999,Tarzan,FALSE,7.401,6330
FALSE,[35],10625,en,84.452,30-04-2004,Mean Girls,FALSE,7.194,8083
FALSE,"[12, 14, 10751]",630,en,74.949,15-08-1939,The Wizard of Oz,FALSE,7.574,5183
FALSE,"[35, 10749, 18]",18240,en,76.999,01-06-2009,The Proposal,FALSE,7.134,6286
FALSE,"[28, 878, 12]",399579,en,77.895,31-01-2019,Alita: Battle Angel,FALSE,7.225,8580
FALSE,"[10749, 35, 80, 14]",854,en,73.285,29-07-1994,The Mask,FALSE,6.9,9551
FALSE,"[28, 12, 14]",284052,en,73.562,25-10-2016,Doctor Strange,FALSE,7.427,21126
FALSE,"[10749, 14, 16]",3933,en,73.528,12-09-2005,Corpse Bride,FALSE,7.5,8509
FALSE,"[14, 12, 10751]",259316,en,73.515,16-11-2016,Fantastic Beasts and Where to Find Them,FALSE,7.332,18048
FALSE,"[12, 14, 18, 10749]",18239,en,73.493,18-11-2009,The Twilight Saga: New Moon,FALSE,6,8719
FALSE,"[10751, 14, 16, 10749]",11224,en,73.372,22-02-1950,Cinderella,FALSE,7,6316
FALSE,"[35, 27, 878]",974931,en,73.367,28-09-2023,Totally Killer,FALSE,6.9,535
FALSE,"[10752, 28]",190859,en,73.271,25-12-2014,American Sniper,FALSE,7.429,12246
FALSE,"[28, 80, 53]",400535,en,73.244,27-06-2018,Sicario: Day of the Soldado,FALSE,6.903,3258
FALSE,"[27, 18, 53]",949423,en,73.088,16-09-2022,Pearl,FALSE,7.319,1164
FALSE,"[28, 14, 878, 12]",268896,en,73.079,21-03-2018,Pacific Rim: Uprising,FALSE,6.133,4586
FALSE,"[28, 14, 12]",460465,en,73.052,07-04-2021,Mortal Kombat,FALSE,7.072,5491
FALSE,"[16, 28, 14]",664767,en,72.953,12-04-2020,Mortal Kombat Legends: Scorpion's Revenge,FALSE,8.131,1312
FALSE,"[10751, 16, 35]",20352,en,72.881,08-07-2010,Despicable Me,FALSE,7.231,14290
FALSE,"[16, 10751, 878]",10681,en,72.858,22-06-2008,WALL-E,FALSE,8.08,17667
FALSE,"[27, 9648]",994143,en,72.8,13-01-2023,Skinamarink,FALSE,5.645,193
FALSE,"[14, 16, 10751]",408,en,72.706,21-12-1937,Snow White and the Seven Dwarfs,FALSE,7.121,6931
FALSE,"[18, 35]",615777,en,72.583,22-12-2022,Babylon,FALSE,7.43,2425
FALSE,"[28, 12, 53]",646389,en,72.546,12-01-2023,Plane,FALSE,6.996,1897
FALSE,"[10752, 28, 18]",966220,uk,72.521,03-05-2022,Sniper: The White Raven,FALSE,7.638,552
FALSE,"[28, 53]",562,en,72.307,15-07-1988,Die Hard,FALSE,7.78,10374
FALSE,"[28, 53]",562,en,101.23,15-07-1988,Die Hard,FALSE,7.78,10375
FALSE,"[28, 12, 53]",7451,en,87.807,09-08-2002,xXx,FALSE,5.9,3921
FALSE,[53],1002338,is,93.256,26-01-2023,Operation Napoleon,FALSE,6.389,54
FALSE,"[878, 9648, 53, 28]",1067820,es,76.332,16-03-2023,Awareness,FALSE,5.746,116
FALSE,[14],779782,en,73.956,19-10-2022,The School for Good and Evil,FALSE,7.091,1073
FALSE,"[18, 10749]",4348,en,84.76,16-09-2005,Pride & Prejudice,FALSE,8.1,7505
FALSE,[18],1402,en,70.194,14-12-2006,The Pursuit of Happyness,FALSE,7.902,9272
FALSE,"[14, 878, 28, 12]",320288,en,62.246,05-06-2019,Dark Phoenix,FALSE,5.99,6021
FALSE,"[12, 10751, 14]",267935,en,73.739,01-06-2016,The BFG,FALSE,6.254,3176
FALSE,"[28, 18, 12]",98,en,80.727,04-05-2000,Gladiator,FALSE,8.212,17261
FALSE,"[27, 9648, 53]",841742,fr,85.196,08-09-2023,Megalomaniac,FALSE,6.2,16
FALSE,"[35, 10752, 18]",515001,en,70.63,18-10-2019,Jojo Rabbit,FALSE,8.036,8872
FALSE,"[28, 12, 878]",305470,en,94.012,23-03-2017,Power Rangers,FALSE,6.3,4229
FALSE,"[28, 12, 878]",284054,en,89.305,13-02-2018,Black Panther,FALSE,7.388,21238
FALSE,"[12, 35, 14, 10751]",181533,en,66.078,17-12-2014,Night at the Museum: Secret of the Tomb,FALSE,6.207,5553
FALSE,"[878, 9648, 53]",1103825,en,84.822,21-04-2023,War of the Worlds : The Attack,FALSE,5.2,141
FALSE,"[18, 36, 10749]",9453,en,57.991,14-08-1979,Caligula,FALSE,6.012,746
FALSE,"[16, 10751, 12, 14, 10749]",812,en,75.981,25-11-1992,Aladdin,FALSE,7.647,10671
FALSE,"[12, 18, 27]",28676,it,74.98,09-08-1985,Amazonia: The Catherine Miles Story,FALSE,6.078,160
FALSE,"[14, 18, 80]",497,en,81.52,10-12-1999,The Green Mile,FALSE,8.509,16228
FALSE,"[35, 27, 14]",649609,en,57.143,07-04-2023,Renfield,FALSE,6.674,1183
FALSE,"[18, 12, 878, 10751]",864101,ru,71.378,22-12-2022,Mira,FALSE,7.53,50
FALSE,"[18, 10749, 36]",1078642,tr,71.234,16-11-2023,Bihter: A Forbidden Passion,FALSE,5.375,32
FALSE,"[28, 12, 53]",575265,en,71.226,22-05-2025,Mission: Impossible 8,FALSE,0,0
FALSE,[35],1160195,es,71.221,14-09-2023,Welcome al Norte,FALSE,8.409,55
FALSE,"[28, 12, 10752]",1271,en,72.65,07-03-2007,300,FALSE,7.178,12988
FALSE,[18],890203,fr,71.048,15-03-2023,The Book of Wonders,FALSE,6.5,60
FALSE,"[18, 80]",769,en,71.657,12-09-1990,GoodFellas,FALSE,8.465,11966
FALSE,"[28, 18, 27, 878, 53]",72190,en,70.962,20-06-2013,World War Z,FALSE,6.8,14583
FALSE,"[28, 53, 27, 80]",799379,ko,80.675,21-09-2022,Project Wolf Hunting,FALSE,6.388,269
FALSE,"[16, 10751, 35, 14]",550205,en,70.725,15-01-2021,Wish Dragon,FALSE,7.949,1195
FALSE,[53],1052939,it,70.668,26-05-2023,The Boat,FALSE,5.321,14
FALSE,"[10749, 35, 18]",343144,ca,70.666,04-12-2015,Barcelona Christmas Night,FALSE,6.3,70
FALSE,"[28, 878, 53]",1738,en,57.844,25-04-2007,Next,FALSE,6.069,2768
FALSE,"[27, 53]",259693,en,70.61,08-06-2016,The Conjuring 2,FALSE,7.294,7916
FALSE,"[35, 10749, 18]",933092,en,70.6,28-04-2023,The End of Sex,FALSE,6.2,14
FALSE,"[27, 28]",36647,en,72.333,21-08-1998,Blade,FALSE,6.8,5546
FALSE,"[16, 35, 10751, 14]",76492,en,70.477,20-09-2012,Hotel Transylvania,FALSE,6.955,8138
FALSE,"[35, 18, 10749]",350,en,98.498,29-06-2006,The Devil Wears Prada,FALSE,7.389,11247
FALSE,"[28, 12, 14]",76338,en,70.327,30-10-2013,Thor: The Dark World,FALSE,6.535,16528
FALSE,"[28, 12, 53]",476669,en,70.322,22-12-2021,The King's Man,FALSE,6.795,4030
FALSE,"[80, 9648, 53]",807,en,70.314,22-09-1995,Se7en,FALSE,8.4,19728
FALSE,"[12, 28, 14]",564,en,70.236,16-04-1999,The Mummy,FALSE,6.9,8449
FALSE,"[14, 28, 53]",834,en,70.08,12-01-2006,Underworld: Evolution,FALSE,6.572,3759
FALSE,"[28, 80, 10749]",319,en,70.051,09-09-1993,True Romance,FALSE,7.5,2503
FALSE,"[16, 10751, 12, 878]",877269,en,70.032,23-11-2022,Strange World,FALSE,6.4,1096
FALSE,[53],870518,en,69.719,06-04-2023,Sanctuary,FALSE,6.107,107
FALSE,"[27, 9648, 53]",882598,en,69.677,23-09-2022,Smile,FALSE,6.689,2478
FALSE,[10749],390845,ko,69.648,01-11-2015,A Delicious Flight,FALSE,4.2,57
FALSE,"[27, 53]",49018,en,69.628,31-03-2011,Insidious,FALSE,6.946,6415
FALSE,"[16, 18, 10751]",3170,en,69.595,14-08-1942,Bambi,FALSE,7.009,5302
FALSE,"[28, 18]",990140,cn,69.571,16-01-2023,Sakra,FALSE,6.589,129
FALSE,"[10751, 14, 12]",12155,en,69.568,03-03-2010,Alice in Wonderland,FALSE,6.63,13302
FALSE,"[878, 28, 12]",91314,en,69.559,25-06-2014,Transformers: Age of Extinction,FALSE,5.927,7682
FALSE,"[18, 10749]",666277,en,69.541,02-06-2023,Past Lives,FALSE,7.905,367
FALSE,"[35, 18]",87428,en,69.531,14-06-2012,That's My Boy,FALSE,5.8,1778
FALSE,"[878, 53, 18, 9648, 28]",406990,en,69.497,18-08-2017,What Happened to Monday,FALSE,7.169,5743
FALSE,"[10751, 16, 12, 35, 14]",508439,en,69.44,29-02-2020,Onward,FALSE,7.719,5768
FALSE,"[35, 10749]",1581,en,69.354,08-12-2006,The Holiday,FALSE,7.083,4681
FALSE,"[28, 12, 878]",157350,en,69.256,14-03-2014,Divergent,FALSE,6.922,12231
FALSE,"[10751, 16, 12, 35, 14, 28]",14411,en,67.376,02-07-2003,Sinbad: Legend of the Seven Seas,FALSE,6.9,1910
FALSE,"[18, 10749]",331482,en,52.436,25-12-2019,Little Women,FALSE,7.895,5813
FALSE,[35],45243,en,74.31,25-05-2011,The Hangover Part II,FALSE,6.5,9905
FALSE,"[16, 28, 878]",915403,ja,71.844,24-03-2023,Gridman Universe,FALSE,8.679,14
FALSE,"[35, 10751, 10770]",12536,en,89.785,03-11-2002,Home Alone 4,FALSE,4.472,1151
FALSE,"[28, 12, 80]",385128,en,85.023,19-05-2021,F9,FALSE,7.128,6758
FALSE,"[16, 12, 35, 10751]",573171,es,79.63,14-12-2022,A Frozen Rooster,FALSE,7.7,325
FALSE,"[16, 10751]",11360,en,75.322,31-10-1941,Dumbo,FALSE,7,4650
FALSE,"[9648, 80, 53]",505026,en,65.883,09-02-2022,Death on the Nile,FALSE,6.458,3205
FALSE,"[28, 12, 35]",752623,en,94.032,24-03-2022,The Lost City,FALSE,6.577,3113
FALSE,"[10751, 35, 12]",9279,en,93.402,21-11-1996,Jingle All the Way,FALSE,6.021,2410
FALSE,"[12, 28]",89,en,70.294,24-05-1989,Indiana Jones and the Last Crusade,FALSE,7.85,9463
FALSE,"[12, 28, 53]",954,en,64.942,22-05-1996,Mission: Impossible,FALSE,6.969,8253
FALSE,"[10749, 35]",520172,en,52.206,26-11-2020,Happiest Season,FALSE,7.308,1070
FALSE,"[10751, 16, 35, 12]",404368,en,66.928,20-11-2018,Ralph Breaks the Internet,FALSE,7.201,7096
FALSE,"[28, 14, 53]",1036561,en,76.532,03-11-2022,Shadow Master,FALSE,6.77,89
FALSE,"[18, 10749]",40978,fr,59.454,15-02-1984,Emmanuelle 4,FALSE,4.7,48
FALSE,"[9648, 18, 80]",392044,en,74.468,03-11-2017,Murder on the Orient Express,FALSE,6.71,9374
FALSE,"[28, 878]",2048,en,80.203,15-07-2004,"I, Robot",FALSE,6.941,11114
FALSE,"[28, 80]",495764,en,58.963,05-02-2020,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),FALSE,7,9760
FALSE,"[16, 35, 10751, 10402]",335797,en,68.283,23-11-2016,Sing,FALSE,7.114,7536
FALSE,"[12, 35, 14]",512200,en,69.501,04-12-2019,Jumanji: The Next Level,FALSE,6.9,8050
FALSE,"[28, 12, 878]",363088,en,64.741,04-07-2018,Ant-Man and the Wasp,FALSE,6.948,12641
FALSE,"[16, 10751, 14]",10144,en,70.441,17-11-1989,The Little Mermaid,FALSE,7.356,7414
FALSE,"[35, 18]",747188,en,67.816,08-06-2023,Asteroid City,FALSE,6.553,1219
FALSE,"[16, 12]",502345,en,67.774,05-10-2023,Scarygirl,FALSE,7.2,38
FALSE,"[16, 12, 35, 10751, 28, 14]",62177,en,67.695,21-06-2012,Brave,FALSE,7.014,12715
FALSE,"[36, 18, 53, 10752]",205596,en,86.093,14-11-2014,The Imitation Game,FALSE,8.008,16164
FALSE,"[10751, 12, 16, 28]",9732,en,67.641,24-10-1998,The Lion King II: Simba's Pride,FALSE,6.941,4179
FALSE,"[14, 16, 878]",42994,ja,63.39,23-12-1995,Memories,FALSE,7.432,388
FALSE,"[28, 12, 14]",68735,en,67.588,25-05-2016,Warcraft,FALSE,6.37,6426
FALSE,"[28, 35, 10749]",758009,en,67.536,28-12-2022,Shotgun Wedding,FALSE,6.311,1016
FALSE,"[28, 12, 878]",127585,en,67.518,15-05-2014,X-Men: Days of Future Past,FALSE,7.5,14564
FALSE,"[28, 12, 14]",464052,en,67.474,16-12-2020,Wonder Woman 1984,FALSE,6.5,7937
FALSE,"[53, 28]",578701,en,67.448,05-05-2021,Those Who Wish Me Dead,FALSE,6.694,1418
FALSE,"[10749, 14, 18]",293863,en,67.442,16-04-2015,The Age of Adaline,FALSE,7.5,6181
FALSE,"[10751, 35, 18]",425194,de,67.353,01-02-2018,The Little Witch,FALSE,6.925,120
FALSE,"[16, 28, 878, 18, 14]",39323,ja,83.588,17-10-1990,Dragon Ball Z: Bardock - The Father of Goku,FALSE,7.5,616
FALSE,"[28, 12, 14, 16]",1064835,ja,67.188,08-08-2023,The Seven Deadly Sins: Grudge of Edinburgh Part 2,FALSE,7.1,140
FALSE,"[35, 80, 9648]",546554,en,67.136,27-11-2019,Knives Out,FALSE,7.845,11367
FALSE,"[28, 18]",348893,en,67.121,01-08-2016,Boyka: Undisputed IV,FALSE,7.108,1222
FALSE,"[28, 878, 14]",526896,en,67.098,30-03-2022,Morbius,FALSE,6.1,3795
FALSE,"[28, 878, 18]",110415,ko,67.095,01-08-2013,Snowpiercer,FALSE,6.904,9012
FALSE,"[35, 10749]",232672,en,67.063,21-05-2014,Blended,FALSE,6.867,3269
FALSE,"[12, 14, 18, 28]",337401,en,67.032,04-09-2020,Mulan,FALSE,6.895,6348
FALSE,"[35, 18, 53]",466272,en,66.998,24-07-2019,Once Upon a Time in Hollywood,FALSE,7.439,12432
FALSE,"[28, 53]",725201,en,66.713,13-07-2022,The Gray Man,FALSE,6.98,3206
FALSE,"[35, 12]",11153,en,66.679,29-07-1983,National Lampoon's Vacation,FALSE,7.116,1413
FALSE,"[28, 12, 878]",335988,en,66.653,16-06-2017,Transformers: The Last Knight,FALSE,6.058,5805
FALSE,"[80, 18, 53]",1027073,en,66.642,06-10-2023,In the Land of Saints and Sinners,FALSE,6.608,51
FALSE,"[28, 53, 12]",56292,en,66.592,07-12-2011,Mission: Impossible - Ghost Protocol,FALSE,7.075,9345
FALSE,"[18, 14, 28]",1116488,en,66.574,10-08-2023,The Shepherd,FALSE,6.7,50
FALSE,"[10751, 35, 12]",643215,fr,66.501,01-02-2023,Asterix & Obelix: The Middle Kingdom,FALSE,4.901,771
FALSE,"[28, 53]",615457,en,66.486,18-03-2021,Nobody,FALSE,8.003,6373
FALSE,"[28, 12, 18]",445651,en,66.466,25-07-2018,The Darkest Minds,FALSE,7,2659
FALSE,"[80, 18, 53]",242582,en,66.465,23-10-2014,Nightcrawler,FALSE,7.706,10154
FALSE,"[36, 18, 10749]",1020006,en,66.429,27-10-2023,Priscilla,FALSE,7.12,54
FALSE,"[27, 80]",41439,en,66.415,22-10-2010,Saw 3D,FALSE,5.993,2793
FALSE,"[12, 14, 28]",49051,en,66.409,12-12-2012,The Hobbit: An Unexpected Journey,FALSE,7.3,17542
FALSE,"[53, 18, 80]",433627,en,66.283,15-03-2018,7 Days in Entebbe,FALSE,5.8,383
FALSE,[14],732459,en,49.725,25-10-2022,Blade of the 47 Ronin,FALSE,6.6,181
FALSE,"[16, 35, 10751]",1267,en,72.431,23-03-2007,Meet the Robinsons,FALSE,6.9,2647
FALSE,"[18, 878, 10752]",281338,en,62.386,11-07-2017,War for the Planet of the Apes,FALSE,7.166,8161
FALSE,"[27, 9648, 80]",176,en,69.827,01-10-2004,Saw,FALSE,7.41,8628
FALSE,"[80, 53, 28, 9648]",291805,en,53.379,02-06-2016,Now You See Me 2,FALSE,6.829,10258
FALSE,"[14, 12]",283366,en,53.848,27-09-2016,Miss Peregrine's Home for Peculiar Children,FALSE,6.8,9501
FALSE,"[35, 14]",72105,en,72.137,29-06-2012,Ted,FALSE,6.412,11644
FALSE,"[28, 12, 10752]",948713,en,81.21,14-04-2023,The Last Kingdom: Seven Kings Must Die,FALSE,7.295,563
FALSE,"[10751, 14, 878, 10770]",1039960,en,73.19,05-10-2023,Monster High 2,FALSE,7.289,45
FALSE,"[878, 53, 27]",520763,en,81.444,21-05-2021,A Quiet Place Part II,FALSE,7.504,5830
FALSE,"[18, 53, 9648]",11324,en,79.316,14-02-2010,Shutter Island,FALSE,8.201,22636
FALSE,"[28, 53, 878]",59967,en,72.816,26-09-2012,Looper,FALSE,6.877,9704
FALSE,"[80, 35, 28]",402900,en,92.033,07-06-2018,Ocean's Eight,FALSE,6.987,7867
FALSE,"[28, 12, 878]",166424,en,49.851,05-08-2015,Fantastic Four,FALSE,4.418,5692
FALSE,"[28, 878, 53]",786892,en,57.316,22-05-2024,Furiosa: A Mad Max Saga,FALSE,0,0
FALSE,"[18, 28]",480530,en,72.496,21-11-2018,Creed II,FALSE,7.021,5089
FALSE,"[18, 878]",264660,en,58.438,21-01-2015,Ex Machina,FALSE,7.6,12509
FALSE,"[16, 10751, 12]",1045944,en,84.779,06-12-2022,The Boss Baby: Christmas Bonus,FALSE,6.784,269
FALSE,[18],936370,sv,91.634,26-10-2023,Opponent,FALSE,5,1
FALSE,"[28, 10752]",963746,ru,80.354,21-04-2022,Summer 1941,FALSE,6.882,17
FALSE,"[35, 53, 9648]",842948,en,74.366,30-06-2023,Susie Searches,FALSE,5.75,8
FALSE,"[10402, 18]",424694,en,59.717,24-10-2018,Bohemian Rhapsody,FALSE,7.995,16105
FALSE,"[53, 9648, 27]",631843,en,76.624,21-07-2021,Old,FALSE,6.372,3980
FALSE,"[878, 12]",693134,en,69.424,28-02-2024,Dune: Part Two,FALSE,0,0
